Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Estimated_Bill
16/12/2006,22:18:00,1.606,0.0,238.76,7.8,0.0,0.0,0.0,2.3287000000000004
16/12/2006,22:19:00,2.35,0.0,238.59,9.8,0.0,0.0,0.0,3.4075
16/12/2006,22:20:00,2.428,0.068,238.87,10.0,0.0,0.0,0.0,3.5206
16/12/2006,22:21:00,2.078,0.072,238.97,9.2,0.0,0.0,0.0,3.0131
16/12/2006,22:22:00,0.78,0.09,239.93,4.6,0.0,0.0,0.0,1.131
16/12/2006,22:23:00,2.426,0.068,239.05,10.0,0.0,0.0,0.0,3.5177000000000005
16/12/2006,22:24:00,2.412,0.066,238.46,10.0,0.0,0.0,0.0,3.4974000000000003
16/12/2006,22:25:00,2.428,0.07,239.68,10.0,0.0,0.0,0.0,3.5206
16/12/2006,22:26:00,1.53,0.084,240.72,7.6,0.0,0.0,0.0,2.2185
16/12/2006,22:27:00,1.388,0.086,240.87,7.2,0.0,0.0,0.0,2.0126
16/12/2006,22:28:00,2.424,0.07,239.71,10.0,0.0,0.0,0.0,3.5147999999999997
16/12/2006,22:29:00,2.428,0.072,239.89,10.0,0.0,0.0,0.0,3.5206
16/12/2006,22:30:00,2.388,0.07,239.48,10.0,0.0,0.0,0.0,3.4626
16/12/2006,22:31:00,0.376,0.1,241.64,1.6,0.0,0.0,0.0,0.5452
16/12/2006,22:32:00,2.202,0.074,240.07,9.6,0.0,0.0,0.0,3.1929000000000003
16/12/2006,22:33:00,2.43,0.07,239.77,10.0,0.0,0.0,0.0,3.5235000000000007
16/12/2006,22:34:00,2.346,0.052,240.05,9.6,0.0,0.0,0.0,3.4017000000000004
16/12/2006,22:35:00,1.916,0.054,239.75,8.6,0.0,0.0,0.0,2.7782
16/12/2006,22:36:00,0.384,0.0,240.58,2.4,0.0,0.0,0.0,0.5568000000000001
16/12/2006,22:37:00,2.334,0.06,239.2,9.6,0.0,0.0,0.0,3.3843
16/12/2006,22:38:00,2.32,0.06,238.84,9.6,0.0,0.0,0.0,3.3639999999999994
16/12/2006,22:39:00,2.306,0.062,238.39,9.6,0.0,0.0,0.0,3.3437000000000006
16/12/2006,22:40:00,2.306,0.064,238.39,9.6,0.0,0.0,0.0,3.3437000000000006
16/12/2006,22:41:00,0.436,0.0,241.06,2.8,0.0,0.0,0.0,0.6322000000000001
16/12/2006,22:42:00,1.584,0.05,240.89,7.8,0.0,0.0,0.0,2.2968
16/12/2006,22:43:00,2.328,0.062,239.46,9.6,0.0,0.0,0.0,3.3756
16/12/2006,22:44:00,2.326,0.062,239.27,9.6,0.0,0.0,0.0,3.3727000000000005
16/12/2006,22:45:00,2.334,0.06,239.57,9.6,0.0,0.0,0.0,3.3843
16/12/2006,22:46:00,1.846,0.054,239.99,8.4,0.0,0.0,0.0,2.6767000000000003
16/12/2006,22:47:00,0.284,0.0,242.04,1.2,0.0,0.0,0.0,0.41179999999999994
16/12/2006,22:48:00,2.342,0.06,239.89,9.8,0.0,0.0,0.0,3.3959
16/12/2006,22:49:00,2.392,0.0,239.91,10.0,0.0,0.0,0.0,3.4684
16/12/2006,22:50:00,2.414,0.0,240.02,10.0,0.0,0.0,0.0,3.5003
16/12/2006,22:51:00,2.414,0.0,239.97,10.0,0.0,0.0,0.0,3.5003
16/12/2006,22:52:00,0.754,0.086,241.27,4.4,0.0,0.0,0.0,1.0933
16/12/2006,22:53:00,1.42,0.178,238.64,7.4,0.0,0.0,0.0,2.059
16/12/2006,22:54:00,2.468,0.162,237.47,10.4,0.0,0.0,0.0,3.5786
16/12/2006,22:55:00,2.474,0.164,238.05,10.4,0.0,0.0,0.0,3.5873000000000004
16/12/2006,22:56:00,2.488,0.168,239.03,10.4,0.0,0.0,0.0,3.6076
16/12/2006,22:57:00,1.81,0.182,240.28,8.6,0.0,0.0,0.0,2.6245
16/12/2006,22:58:00,0.674,0.2,241.36,4.0,0.0,0.0,0.0,0.9773000000000001
16/12/2006,22:59:00,2.444,0.094,239.42,10.2,0.0,0.0,0.0,3.5437999999999996
16/12/2006,23:00:00,2.41,0.068,238.9,10.0,0.0,0.0,0.0,3.4945
16/12/2006,23:01:00,2.412,0.07,239.13,10.0,0.0,0.0,0.0,3.4974000000000003
16/12/2006,23:02:00,2.206,0.072,239.37,9.4,0.0,0.0,0.0,3.1987
16/12/2006,23:03:00,0.37,0.1,241.58,1.6,0.0,0.0,0.0,0.5365
16/12/2006,23:04:00,2.104,0.076,240.11,9.2,0.0,0.0,0.0,3.0508
16/12/2006,23:05:00,2.404,0.068,238.73,10.0,0.0,0.0,0.0,3.4858
16/12/2006,23:06:00,2.418,0.07,239.52,10.0,0.0,0.0,0.0,3.5061000000000004
16/12/2006,23:07:00,2.342,0.0,239.74,9.6,0.0,0.0,0.0,3.3959
16/12/2006,23:08:00,1.262,0.046,240.96,6.8,0.0,0.0,0.0,1.8299
16/12/2006,23:09:00,0.852,0.0,241.64,5.2,0.0,0.0,0.0,1.2353999999999998
16/12/2006,23:10:00,2.34,0.06,240.05,9.6,0.0,0.0,0.0,3.3930000000000002
16/12/2006,23:11:00,2.336,0.06,240.07,9.6,0.0,0.0,0.0,3.3872
16/12/2006,23:12:00,2.334,0.06,239.99,9.6,0.0,0.0,0.0,3.3843
16/12/2006,23:13:00,2.33,0.06,239.74,9.6,0.0,0.0,0.0,3.3785000000000003
16/12/2006,23:14:00,1.038,0.0,241.17,6.0,0.0,0.0,0.0,1.5051
16/12/2006,23:15:00,0.386,0.0,242.39,2.4,0.0,0.0,0.0,0.5597000000000001
16/12/2006,23:16:00,2.35,0.06,240.41,9.6,0.0,0.0,0.0,3.4075
16/12/2006,23:17:00,2.346,0.06,240.5,9.6,0.0,0.0,0.0,3.4017000000000004
16/12/2006,23:18:00,2.346,0.06,240.55,9.6,0.0,0.0,0.0,3.4017000000000004
16/12/2006,23:19:00,1.834,0.052,240.97,8.4,0.0,0.0,0.0,2.6593000000000004
16/12/2006,23:20:00,1.222,0.046,241.58,6.6,0.0,0.0,0.0,1.7718999999999998
16/12/2006,23:21:00,2.342,0.06,240.21,9.6,0.0,0.0,0.0,3.3959
16/12/2006,23:22:00,2.334,0.06,239.98,9.6,0.0,0.0,0.0,3.3843
16/12/2006,23:23:00,1.666,0.052,240.65,8.0,0.0,0.0,0.0,2.4156999999999997
16/12/2006,23:24:00,1.198,0.0,241.68,6.6,0.0,0.0,0.0,1.7370999999999999
16/12/2006,23:25:00,2.35,0.058,240.7,9.6,0.0,0.0,0.0,3.4075
16/12/2006,23:26:00,2.398,0.0,240.7,9.8,0.0,0.0,0.0,3.4771000000000005
16/12/2006,23:27:00,2.444,0.072,240.11,10.2,0.0,0.0,0.0,3.5437999999999996
16/12/2006,23:28:00,0.406,0.098,241.71,2.0,0.0,0.0,0.0,0.5887000000000001
16/12/2006,23:29:00,2.434,0.072,240.13,10.0,0.0,0.0,0.0,3.5293
16/12/2006,23:30:00,2.502,0.136,240.24,10.4,0.0,0.0,0.0,3.6279
16/12/2006,23:31:00,2.518,0.176,240.53,10.4,0.0,0.0,0.0,3.6511
16/12/2006,23:32:00,1.516,0.19,241.36,7.6,0.0,0.0,0.0,2.1982
16/12/2006,23:33:00,1.498,0.188,241.02,7.6,0.0,0.0,0.0,2.1721
16/12/2006,23:34:00,2.508,0.174,240.06,10.4,0.0,0.0,0.0,3.6366
16/12/2006,23:35:00,2.504,0.174,240.09,10.4,0.0,0.0,0.0,3.6308000000000002
16/12/2006,23:36:00,2.492,0.172,239.49,10.4,0.0,0.0,0.0,3.6134
16/12/2006,23:37:00,0.814,0.204,242.16,4.8,0.0,0.0,0.0,1.1803
16/12/2006,23:38:00,2.304,0.18,240.95,9.8,0.0,0.0,0.0,3.3407999999999998
16/12/2006,23:39:00,2.53,0.182,241.74,10.4,0.0,0.0,0.0,3.6684999999999994
16/12/2006,23:40:00,2.378,0.0,241.18,9.8,0.0,0.0,0.0,3.4481000000000006
16/12/2006,23:41:00,0.384,0.0,243.73,2.4,0.0,0.0,0.0,0.5568000000000001
16/12/2006,23:42:00,2.37,0.058,241.48,9.8,0.0,0.0,0.0,3.4365
16/12/2006,23:43:00,2.358,0.058,241.13,9.6,0.0,0.0,0.0,3.4191000000000003
16/12/2006,23:44:00,2.352,0.058,240.96,9.6,0.0,0.0,0.0,3.4103999999999997
16/12/2006,23:45:00,0.416,0.0,242.94,2.4,0.0,0.0,0.0,0.6032
16/12/2006,23:46:00,2.654,0.062,240.74,11.0,0.0,0.0,0.0,3.8482999999999996
16/12/2006,23:47:00,2.54,0.06,241.23,10.4,0.0,0.0,0.0,3.6830000000000003
16/12/2006,23:48:00,2.526,0.058,241.79,10.8,0.0,0.0,0.0,3.6627
16/12/2006,23:49:00,1.206,0.0,241.83,5.4,0.0,0.0,0.0,1.7487000000000001
16/12/2006,23:50:00,3.844,0.148,238.71,16.6,0.0,0.0,0.0,5.5738
16/12/2006,23:51:00,4.122,0.14,237.99,17.6,0.0,0.0,0.0,5.9769
16/12/2006,23:52:00,3.458,0.0,238.89,14.8,0.0,0.0,0.0,5.014100000000001
16/12/2006,23:53:00,1.988,0.05,240.26,9.2,0.0,0.0,0.0,2.8826
16/12/2006,23:54:00,0.596,0.0,240.88,2.4,0.0,0.0,0.0,0.8642
16/12/2006,23:55:00,1.29,0.0,240.69,6.8,0.0,0.0,0.0,1.8705
16/12/2006,23:56:00,2.73,0.06,239.43,11.4,0.0,1.0,0.0,3.9585
16/12/2006,23:57:00,2.734,0.062,239.81,11.4,0.0,2.0,0.0,3.9643
16/12/2006,23:58:00,2.764,0.066,241.27,11.4,0.0,1.0,0.0,4.0078
16/12/2006,23:59:00,2.586,0.07,241.63,11.0,0.0,1.0,0.0,3.7497
17/12/2006,00:00:00,1.044,0.152,242.73,4.4,0.0,2.0,0.0,1.5138
17/12/2006,00:01:00,1.52,0.22,242.2,7.4,0.0,1.0,0.0,2.204
17/12/2006,00:02:00,3.038,0.194,240.14,12.6,0.0,2.0,0.0,4.405099999999999
17/12/2006,00:03:00,2.974,0.194,239.97,12.4,0.0,1.0,0.0,4.3123000000000005
17/12/2006,00:04:00,2.846,0.198,240.39,11.8,0.0,2.0,0.0,4.1267
17/12/2006,00:05:00,2.848,0.198,240.59,11.8,0.0,1.0,0.0,4.1296
17/12/2006,00:06:00,2.858,0.202,241.14,11.8,0.0,1.0,0.0,4.144100000000001
17/12/2006,00:07:00,2.472,0.208,241.62,10.8,0.0,2.0,0.0,3.5844
17/12/2006,00:08:00,0.658,0.244,243.75,3.0,0.0,1.0,0.0,0.9541000000000001
17/12/2006,00:09:00,0.838,0.334,242.09,4.8,0.0,2.0,0.0,1.2150999999999998
17/12/2006,00:10:00,2.608,0.298,239.45,10.8,0.0,1.0,0.0,3.7816000000000005
17/12/2006,00:11:00,2.598,0.296,239.44,10.8,0.0,1.0,0.0,3.7671
17/12/2006,00:12:00,2.56,0.286,238.71,10.8,0.0,2.0,0.0,3.712
17/12/2006,00:13:00,2.526,0.278,236.95,10.6,0.0,1.0,0.0,3.6627
17/12/2006,00:14:00,2.472,0.194,237.55,10.4,0.0,1.0,0.0,3.5844
17/12/2006,00:15:00,1.658,0.166,238.48,8.0,0.0,1.0,0.0,2.4041
17/12/2006,00:16:00,0.422,0.184,239.79,1.8,0.0,2.0,0.0,0.6119
17/12/2006,00:17:00,0.79,0.178,239.47,4.6,0.0,1.0,0.0,1.1455
17/12/2006,00:18:00,2.436,0.12,238.51,10.2,0.0,1.0,0.0,3.5322
17/12/2006,00:19:00,2.396,0.056,239.03,10.0,0.0,1.0,0.0,3.4741999999999997
17/12/2006,00:20:00,2.338,0.0,238.37,9.8,0.0,1.0,0.0,3.3901
17/12/2006,00:21:00,2.304,0.062,238.38,9.6,0.0,0.0,0.0,3.3407999999999998
17/12/2006,00:22:00,0.276,0.0,240.56,1.2,0.0,0.0,0.0,0.40020000000000006
17/12/2006,00:23:00,0.712,0.0,239.84,4.6,0.0,0.0,0.0,1.0324
17/12/2006,00:24:00,2.332,0.06,239.11,9.6,0.0,0.0,0.0,3.3813999999999997
17/12/2006,00:25:00,2.344,0.058,239.99,9.6,0.0,0.0,0.0,3.3987999999999996
17/12/2006,00:26:00,2.354,0.058,240.64,9.8,0.0,0.0,0.0,3.4133000000000004
17/12/2006,00:27:00,2.332,0.06,239.45,9.6,0.0,0.0,0.0,3.3813999999999997
17/12/2006,00:28:00,2.368,0.056,241.4,9.8,0.0,0.0,0.0,3.4335999999999998
17/12/2006,00:29:00,0.612,0.0,243.68,4.0,0.0,0.0,0.0,0.8874
17/12/2006,00:30:00,0.286,0.0,244.03,1.2,0.0,0.0,0.0,0.4147
17/12/2006,00:31:00,1.952,0.05,242.07,8.8,0.0,0.0,0.0,2.8304
17/12/2006,00:32:00,2.376,0.056,241.86,9.8,0.0,0.0,0.0,3.4452
17/12/2006,00:33:00,2.374,0.056,241.7,9.8,0.0,0.0,0.0,3.4423000000000004
17/12/2006,00:34:00,2.406,0.0,240.0,10.0,0.0,0.0,0.0,3.4887
17/12/2006,00:35:00,1.004,0.094,242.0,5.6,0.0,0.0,0.0,1.4558
17/12/2006,00:36:00,0.388,0.104,242.58,1.6,0.0,0.0,0.0,0.5626
17/12/2006,00:37:00,1.458,0.09,242.3,7.4,0.0,0.0,0.0,2.1141
17/12/2006,00:38:00,2.48,0.078,241.86,10.2,0.0,0.0,0.0,3.596
17/12/2006,00:39:00,2.454,0.074,240.76,10.2,0.0,0.0,0.0,3.5583000000000005
17/12/2006,00:40:00,2.468,0.078,241.52,10.2,0.0,0.0,0.0,3.5786
17/12/2006,00:41:00,2.028,0.084,241.88,9.0,0.0,0.0,0.0,2.9406
17/12/2006,00:42:00,0.382,0.108,243.65,1.6,0.0,0.0,0.0,0.5539
17/12/2006,00:43:00,0.902,0.098,242.62,5.2,0.0,0.0,0.0,1.3079
17/12/2006,00:44:00,2.466,0.076,241.43,10.2,0.0,0.0,0.0,3.5757000000000003
17/12/2006,00:45:00,2.456,0.076,241.18,10.2,0.0,0.0,0.0,3.5612
17/12/2006,00:46:00,2.45,0.074,240.82,10.0,0.0,0.0,0.0,3.5525000000000007
17/12/2006,00:47:00,2.448,0.074,240.78,10.0,0.0,0.0,0.0,3.5496
17/12/2006,00:48:00,0.93,0.0,242.94,5.6,0.0,0.0,0.0,1.3485
17/12/2006,00:49:00,0.286,0.0,243.84,1.2,0.0,0.0,0.0,0.4147
17/12/2006,00:50:00,1.376,0.0,243.11,7.2,0.0,0.0,0.0,1.9951999999999999
17/12/2006,00:51:00,2.456,0.048,241.98,10.0,0.0,0.0,0.0,3.5612
17/12/2006,00:52:00,2.456,0.048,242.01,10.0,0.0,0.0,0.0,3.5612
17/12/2006,00:53:00,2.444,0.046,241.38,10.0,0.0,0.0,0.0,3.5437999999999996
17/12/2006,00:54:00,2.122,0.048,240.91,9.2,0.0,0.0,0.0,3.0768999999999997
17/12/2006,00:55:00,0.356,0.07,242.13,1.4,0.0,0.0,0.0,0.5162
17/12/2006,00:56:00,0.952,0.062,241.5,5.6,0.0,0.0,0.0,1.3803999999999998
17/12/2006,00:57:00,2.426,0.0,240.45,10.0,0.0,0.0,0.0,3.5177000000000005
17/12/2006,00:58:00,2.42,0.0,240.35,10.0,0.0,0.0,0.0,3.509
17/12/2006,00:59:00,2.412,0.0,240.65,10.0,0.0,0.0,0.0,3.4974000000000003
17/12/2006,01:00:00,1.008,0.0,242.35,5.4,0.0,0.0,0.0,1.4616
17/12/2006,01:01:00,0.43,0.0,243.4,1.8,0.0,0.0,0.0,0.6235
17/12/2006,01:02:00,2.676,0.088,240.69,11.4,0.0,0.0,0.0,3.8802000000000003
17/12/2006,01:03:00,3.766,0.208,239.13,15.6,0.0,0.0,0.0,5.4607
17/12/2006,01:04:00,4.582,0.258,238.08,19.6,0.0,13.0,0.0,6.6438999999999995
17/12/2006,01:05:00,5.282,0.15,237.38,22.4,0.0,35.0,0.0,7.6589
17/12/2006,01:06:00,2.362,0.096,241.35,10.4,0.0,28.0,0.0,3.4249
17/12/2006,01:07:00,3.25,0.084,240.95,13.6,0.0,37.0,0.0,4.7125
17/12/2006,01:08:00,4.618,0.104,239.61,19.6,0.0,27.0,0.0,6.6961
17/12/2006,01:09:00,5.242,0.178,239.49,21.8,0.0,37.0,0.0,7.6009
17/12/2006,01:10:00,4.86,0.198,239.65,20.2,0.0,36.0,0.0,7.0470000000000015
17/12/2006,01:11:00,3.738,0.238,240.39,16.0,0.0,36.0,0.0,5.420100000000001
17/12/2006,01:12:00,3.426,0.256,240.31,14.4,0.0,37.0,0.0,4.9677
17/12/2006,01:13:00,5.254,0.214,238.15,22.0,0.0,35.0,0.0,7.6183
17/12/2006,01:14:00,5.246,0.23,237.91,22.0,0.0,36.0,0.0,7.606700000000001
17/12/2006,01:15:00,5.216,0.21,237.44,22.0,0.0,36.0,0.0,7.563200000000001
17/12/2006,01:16:00,3.858,0.24,238.52,16.6,0.0,36.0,0.0,5.5941
17/12/2006,01:17:00,2.822,0.188,239.55,11.8,0.0,36.0,0.0,4.0919
17/12/2006,01:18:00,3.84,0.164,238.27,16.6,0.0,35.0,0.0,5.5680000000000005
17/12/2006,01:19:00,4.636,0.14,237.37,19.4,0.0,36.0,0.0,6.7222
17/12/2006,01:20:00,4.634,0.152,237.17,19.4,0.0,35.0,0.0,6.7193000000000005
17/12/2006,01:21:00,4.652,0.142,237.92,19.4,0.0,36.0,0.0,6.745400000000001
17/12/2006,01:22:00,3.13,0.13,239.82,14.6,0.0,26.0,0.0,4.5385
17/12/2006,01:23:00,1.756,0.05,241.18,7.6,0.0,24.0,0.0,2.5462
17/12/2006,01:24:00,3.478,0.0,239.84,15.0,0.0,36.0,0.0,5.043100000000001
17/12/2006,01:25:00,4.5,0.0,239.04,18.8,0.0,36.0,0.0,6.525
17/12/2006,01:26:00,3.552,0.0,240.29,14.8,0.0,21.0,0.0,5.150399999999999
17/12/2006,01:27:00,3.94,0.0,239.19,16.6,0.0,28.0,0.0,5.713
17/12/2006,01:28:00,2.44,0.0,240.8,10.0,0.0,37.0,0.0,3.5380000000000003
17/12/2006,01:29:00,2.08,0.0,241.61,9.0,0.0,28.0,0.0,3.016
17/12/2006,01:30:00,3.652,0.0,240.11,15.2,0.0,22.0,0.0,5.295400000000001
17/12/2006,01:31:00,4.432,0.0,239.35,18.4,0.0,36.0,0.0,6.426400000000001
17/12/2006,01:32:00,4.46,0.0,240.08,18.6,0.0,36.0,0.0,6.4670000000000005
17/12/2006,01:33:00,2.186,0.124,242.07,10.0,0.0,17.0,0.0,3.1696999999999997
17/12/2006,01:34:00,2.358,0.124,241.54,9.8,0.0,33.0,0.0,3.4191000000000003
17/12/2006,01:35:00,3.954,0.098,239.84,16.8,0.0,36.0,0.0,5.733300000000001
17/12/2006,01:36:00,3.746,0.106,240.36,15.6,0.0,25.0,0.0,5.4317
17/12/2006,01:37:00,3.944,0.098,239.79,16.6,0.0,25.0,0.0,5.7188
17/12/2006,01:38:00,3.68,0.102,239.55,15.8,0.0,36.0,0.0,5.336
17/12/2006,01:39:00,1.67,0.13,242.21,7.2,0.0,24.0,0.0,2.4215
17/12/2006,01:40:00,3.214,0.118,241.92,14.6,0.0,26.0,0.0,4.6603
17/12/2006,01:41:00,4.5,0.0,240.42,18.6,0.0,36.0,0.0,6.525
17/12/2006,01:42:00,3.8,0.0,241.78,15.8,0.0,26.0,0.0,5.51
17/12/2006,01:43:00,2.664,0.0,243.31,11.2,0.0,23.0,0.0,3.8628000000000005
17/12/2006,01:44:00,2.528,0.122,242.92,10.4,0.0,37.0,0.0,3.6656
17/12/2006,01:45:00,2.668,0.14,241.8,11.6,0.0,18.0,0.0,3.8686000000000003
17/12/2006,01:46:00,4.256,0.184,240.29,17.8,0.0,30.0,0.0,6.171200000000001
17/12/2006,01:47:00,4.126,0.244,240.61,17.6,0.0,28.0,0.0,5.982700000000001
17/12/2006,01:48:00,3.216,0.27,242.14,15.0,0.0,31.0,0.0,4.663200000000001
17/12/2006,01:49:00,0.574,0.302,243.88,2.6,0.0,5.0,0.0,0.8322999999999999
17/12/2006,01:50:00,2.344,0.272,241.49,10.8,0.0,16.0,0.0,3.3987999999999996
17/12/2006,01:51:00,3.804,0.244,240.34,16.2,0.0,23.0,0.0,5.5158000000000005
17/12/2006,01:52:00,4.622,0.24,239.59,19.2,0.0,37.0,0.0,6.7019
17/12/2006,01:53:00,3.218,0.25,240.38,13.8,0.0,16.0,0.0,4.6661
17/12/2006,01:54:00,0.774,0.294,242.43,4.2,0.0,5.0,0.0,1.1223
17/12/2006,01:55:00,0.572,0.3,243.55,2.6,0.0,5.0,0.0,0.8294
17/12/2006,01:56:00,1.952,0.282,242.33,9.0,0.0,5.0,0.0,2.8304
17/12/2006,01:57:00,2.608,0.188,241.86,10.8,0.0,4.0,0.0,3.7816000000000005
17/12/2006,01:58:00,2.6,0.134,242.14,10.6,0.0,5.0,0.0,3.77
17/12/2006,01:59:00,2.568,0.132,241.97,10.6,0.0,5.0,0.0,3.7236
17/12/2006,02:00:00,1.334,0.148,242.14,7.0,0.0,5.0,0.0,1.9343000000000001
17/12/2006,02:01:00,0.362,0.124,244.33,1.6,0.0,3.0,0.0,0.5249
17/12/2006,02:02:00,1.238,0.1,245.86,6.6,0.0,1.0,0.0,1.7951
17/12/2006,02:03:00,2.448,0.088,244.84,10.0,0.0,2.0,0.0,3.5496
17/12/2006,02:04:00,2.426,0.082,244.83,9.8,0.0,1.0,0.0,3.5177000000000005
17/12/2006,02:05:00,1.794,0.098,245.8,8.4,0.0,2.0,0.0,2.6013
17/12/2006,02:06:00,0.288,0.118,247.65,1.2,0.0,1.0,0.0,0.41759999999999997
17/12/2006,02:07:00,0.608,0.12,247.49,3.8,0.0,1.0,0.0,0.8816
17/12/2006,02:08:00,2.426,0.082,244.73,9.8,0.0,2.0,0.0,3.5177000000000005
17/12/2006,02:09:00,2.442,0.088,244.9,10.0,0.0,1.0,0.0,3.5409
17/12/2006,02:10:00,2.428,0.084,244.77,9.8,0.0,1.0,0.0,3.5206
17/12/2006,02:11:00,0.674,0.116,247.47,4.4,0.0,2.0,0.0,0.9773000000000001
17/12/2006,02:12:00,0.306,0.128,248.48,1.4,0.0,1.0,0.0,0.4437
17/12/2006,02:13:00,2.09,0.094,247.01,9.0,0.0,2.0,0.0,3.0305
17/12/2006,02:14:00,2.508,0.134,246.12,10.2,0.0,1.0,0.0,3.6366
17/12/2006,02:15:00,2.228,0.126,246.32,9.4,0.0,1.0,0.0,3.2306000000000004
17/12/2006,02:16:00,0.308,0.108,248.01,1.4,0.0,0.0,0.0,0.4466
17/12/2006,02:17:00,0.29,0.102,248.2,1.2,0.0,0.0,0.0,0.42049999999999993
17/12/2006,02:18:00,2.442,0.072,245.61,10.0,0.0,1.0,0.0,3.5409
17/12/2006,02:19:00,2.514,0.156,245.29,10.2,0.0,0.0,0.0,3.6452999999999998
17/12/2006,02:20:00,2.506,0.202,243.75,10.2,0.0,0.0,0.0,3.6336999999999997
17/12/2006,02:21:00,0.388,0.234,246.17,1.8,0.0,0.0,0.0,0.5626
17/12/2006,02:22:00,0.538,0.242,246.94,3.2,0.0,0.0,0.0,0.7801
17/12/2006,02:23:00,2.496,0.142,245.35,10.2,0.0,0.0,0.0,3.6191999999999998
17/12/2006,02:24:00,2.47,0.1,244.97,10.0,0.0,1.0,0.0,3.5815000000000006
17/12/2006,02:25:00,2.448,0.096,244.97,10.0,0.0,0.0,0.0,3.5496
17/12/2006,02:26:00,0.82,0.126,246.17,5.0,0.0,0.0,0.0,1.189
17/12/2006,02:27:00,0.308,0.13,247.3,1.4,0.0,0.0,0.0,0.4466
17/12/2006,02:28:00,2.45,0.102,244.96,10.0,0.0,0.0,0.0,3.5525000000000007
17/12/2006,02:29:00,2.432,0.092,244.2,9.8,0.0,0.0,0.0,3.5264
17/12/2006,02:30:00,2.444,0.098,243.93,10.0,0.0,0.0,0.0,3.5437999999999996
17/12/2006,02:31:00,1.97,0.1,244.35,8.8,0.0,0.0,0.0,2.8565
17/12/2006,02:32:00,0.256,0.0,246.64,1.2,0.0,1.0,0.0,0.3712
17/12/2006,02:33:00,0.508,0.0,246.7,3.6,0.0,0.0,0.0,0.7366
17/12/2006,02:34:00,2.37,0.0,244.7,9.6,0.0,0.0,0.0,3.4365
17/12/2006,02:35:00,2.352,0.0,245.05,9.6,0.0,0.0,0.0,3.4103999999999997
17/12/2006,02:36:00,2.14,0.0,246.52,9.0,0.0,0.0,0.0,3.103
17/12/2006,02:37:00,0.212,0.0,248.94,0.8,0.0,0.0,0.0,0.3074
17/12/2006,02:38:00,0.992,0.0,247.33,5.8,0.0,1.0,0.0,1.4384000000000001
17/12/2006,02:39:00,2.362,0.0,245.39,9.6,0.0,0.0,0.0,3.4249
17/12/2006,02:40:00,2.384,0.0,245.71,9.6,0.0,0.0,0.0,3.4568
17/12/2006,02:41:00,1.928,0.0,246.1,8.4,0.0,0.0,0.0,2.7956
17/12/2006,02:42:00,0.218,0.0,249.37,1.0,0.0,0.0,0.0,0.31610000000000005
17/12/2006,02:43:00,0.656,0.0,249.07,4.4,0.0,1.0,0.0,0.9512
17/12/2006,02:44:00,2.398,0.0,247.31,9.6,0.0,0.0,0.0,3.4771000000000005
17/12/2006,02:45:00,2.412,0.0,247.26,9.6,0.0,0.0,0.0,3.4974000000000003
17/12/2006,02:46:00,1.672,0.0,245.95,7.8,0.0,0.0,0.0,2.4244000000000003
17/12/2006,02:47:00,0.226,0.0,246.16,1.0,0.0,0.0,0.0,0.3277
17/12/2006,02:48:00,1.632,0.0,244.51,7.8,0.0,0.0,0.0,2.3663999999999996
17/12/2006,02:49:00,2.352,0.0,243.91,9.6,0.0,1.0,0.0,3.4103999999999997
17/12/2006,02:50:00,2.328,0.046,243.68,9.4,0.0,0.0,0.0,3.3756
17/12/2006,02:51:00,0.732,0.0,244.57,4.6,0.0,0.0,0.0,1.0614
17/12/2006,02:52:00,0.206,0.0,245.98,0.8,0.0,0.0,0.0,0.2987
17/12/2006,02:53:00,2.332,0.0,244.32,9.6,0.0,0.0,0.0,3.3813999999999997
17/12/2006,02:54:00,2.39,0.0,244.51,9.8,0.0,0.0,0.0,3.4655
17/12/2006,02:55:00,2.476,0.1,244.84,10.0,0.0,1.0,0.0,3.5902
17/12/2006,02:56:00,0.604,0.126,247.15,3.8,0.0,0.0,0.0,0.8758
17/12/2006,02:57:00,0.38,0.178,246.59,1.8,0.0,0.0,0.0,0.551
17/12/2006,02:58:00,1.774,0.21,244.52,8.4,0.0,0.0,0.0,2.5723000000000003
17/12/2006,02:59:00,2.52,0.202,243.43,10.4,0.0,0.0,0.0,3.654
17/12/2006,03:00:00,2.542,0.214,244.06,10.4,0.0,0.0,0.0,3.6858999999999997
17/12/2006,03:01:00,2.228,0.294,245.05,9.8,0.0,4.0,0.0,3.2306000000000004
17/12/2006,03:02:00,0.59,0.316,247.12,2.6,0.0,4.0,0.0,0.8555
17/12/2006,03:03:00,1.354,0.316,246.86,7.0,0.0,3.0,0.0,1.9633000000000003
17/12/2006,03:04:00,2.734,0.28,245.41,11.2,0.0,4.0,0.0,3.9643
17/12/2006,03:05:00,2.734,0.288,245.27,11.2,0.0,3.0,0.0,3.9643
17/12/2006,03:06:00,2.002,0.214,245.79,9.0,0.0,4.0,0.0,2.9029
17/12/2006,03:07:00,0.472,0.144,247.11,2.0,0.0,3.0,0.0,0.6844
17/12/2006,03:08:00,0.876,0.0,244.7,5.0,0.0,4.0,0.0,1.2702
17/12/2006,03:09:00,2.324,0.046,243.24,9.4,0.0,0.0,0.0,3.3697999999999997
